,filename,class
12495,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/168_100.jpg,75
12496,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/169_100.jpg,75
12497,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/170_100.jpg,75
12498,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/171_100.jpg,75
12499,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/172_100.jpg,75
12500,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/173_100.jpg,75
12501,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/174_100.jpg,75
12502,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/175_100.jpg,75
12503,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/176_100.jpg,75
12504,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/177_100.jpg,75
12505,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/178_100.jpg,75
12506,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/179_100.jpg,75
12507,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/180_100.jpg,75
12508,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/181_100.jpg,75
12509,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/182_100.jpg,75
12510,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/183_100.jpg,75
12511,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/184_100.jpg,75
12512,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/185_100.jpg,75
12513,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/186_100.jpg,75
12514,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/187_100.jpg,75
12515,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/188_100.jpg,75
12516,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/189_100.jpg,75
12517,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/190_100.jpg,75
12518,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/191_100.jpg,75
12519,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/192_100.jpg,75
12520,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/193_100.jpg,75
12521,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/194_100.jpg,75
12522,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/196_100.jpg,75
12523,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/197_100.jpg,75
12524,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/1_100.jpg,75
12525,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/2_100.jpg,75
12526,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/3_100.jpg,75
12527,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_100_100.jpg,75
12528,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_101_100.jpg,75
12529,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_102_100.jpg,75
12530,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_103_100.jpg,75
12531,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_104_100.jpg,75
12532,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_10_100.jpg,75
12533,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_11_100.jpg,75
12534,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_125_100.jpg,75
12535,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_126_100.jpg,75
12536,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_127_100.jpg,75
12537,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_128_100.jpg,75
12538,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_129_100.jpg,75
12539,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_13_100.jpg,75
12540,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_14_100.jpg,75
12541,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_15_100.jpg,75
12542,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_174_100.jpg,75
12543,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_175_100.jpg,75
12544,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_176_100.jpg,75
12545,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_177_100.jpg,75
12546,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_178_100.jpg,75
12547,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_179_100.jpg,75
12548,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_17_100.jpg,75
12549,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_180_100.jpg,75
12550,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_181_100.jpg,75
12551,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_182_100.jpg,75
12552,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_183_100.jpg,75
12553,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_184_100.jpg,75
12554,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_185_100.jpg,75
12555,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_186_100.jpg,75
12556,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_187_100.jpg,75
12557,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_188_100.jpg,75
12558,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_189_100.jpg,75
12559,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_18_100.jpg,75
12560,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_190_100.jpg,75
12561,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_191_100.jpg,75
12562,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_192_100.jpg,75
12563,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_193_100.jpg,75
12564,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_194_100.jpg,75
12565,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_195_100.jpg,75
12566,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_198_100.jpg,75
12567,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_199_100.jpg,75
12568,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_19_100.jpg,75
12569,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_1_100.jpg,75
12570,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_4_100.jpg,75
12571,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_5_100.jpg,75
12572,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_6_100.jpg,75
12573,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_7_100.jpg,75
12574,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_8_100.jpg,75
12575,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_99_100.jpg,75
12576,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r2_9_100.jpg,75
12577,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_137_100.jpg,75
12578,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_139_100.jpg,75
12579,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_140_100.jpg,75
12580,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_142_100.jpg,75
12581,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_143_100.jpg,75
12582,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_144_100.jpg,75
12583,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_145_100.jpg,75
12584,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_146_100.jpg,75
12585,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_147_100.jpg,75
12586,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_148_100.jpg,75
12587,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_149_100.jpg,75
12588,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_28_100.jpg,75
12589,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_29_100.jpg,75
12590,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_30_100.jpg,75
12591,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_31_100.jpg,75
12592,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_32_100.jpg,75
12593,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_33_100.jpg,75
12594,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_34_100.jpg,75
12595,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_35_100.jpg,75
12596,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_36_100.jpg,75
12597,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_38_100.jpg,75
12598,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_39_100.jpg,75
12599,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_40_100.jpg,75
12600,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_42_100.jpg,75
12601,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_43_100.jpg,75
12602,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_44_100.jpg,75
12603,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_45_100.jpg,75
12604,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_46_100.jpg,75
12605,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_47_100.jpg,75
12606,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_48_100.jpg,75
12607,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_49_100.jpg,75
12608,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_50_100.jpg,75
12609,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_51_100.jpg,75
12610,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_52_100.jpg,75
12611,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_53_100.jpg,75
12612,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_54_100.jpg,75
12613,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_55_100.jpg,75
12614,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_56_100.jpg,75
12615,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_57_100.jpg,75
12616,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_58_100.jpg,75
12617,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_59_100.jpg,75
12618,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_60_100.jpg,75
12619,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_61_100.jpg,75
12620,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_62_100.jpg,75
12621,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_63_100.jpg,75
12622,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_64_100.jpg,75
12623,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_65_100.jpg,75
12624,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_66_100.jpg,75
12625,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_68_100.jpg,75
12626,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red/r_69_100.jpg,75
12627,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/0_100.jpg,76
12628,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/10_100.jpg,76
12629,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/11_100.jpg,76
12630,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/12_100.jpg,76
12631,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/13_100.jpg,76
12632,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/14_100.jpg,76
12633,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/15_100.jpg,76
12634,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/16_100.jpg,76
12635,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/17_100.jpg,76
12636,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/180_100.jpg,76
12637,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/182_100.jpg,76
12638,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/18_100.jpg,76
12639,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/195_100.jpg,76
12640,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/198_100.jpg,76
12641,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/199_100.jpg,76
12642,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/19_100.jpg,76
12643,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/1_100.jpg,76
12644,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/20_100.jpg,76
12645,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/21_100.jpg,76
12646,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/22_100.jpg,76
12647,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/23_100.jpg,76
12648,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/24_100.jpg,76
12649,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/25_100.jpg,76
12650,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/26_100.jpg,76
12651,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/27_100.jpg,76
12652,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/28_100.jpg,76
12653,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/29_100.jpg,76
12654,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/2_100.jpg,76
12655,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/30_100.jpg,76
12656,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/31_100.jpg,76
12657,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/32_100.jpg,76
12658,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/33_100.jpg,76
12659,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/3_100.jpg,76
12660,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/4_100.jpg,76
12661,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/5_100.jpg,76
12662,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/68_100.jpg,76
12663,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/69_100.jpg,76
12664,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/6_100.jpg,76
12665,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/70_100.jpg,76
12666,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/71_100.jpg,76
12667,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/73_100.jpg,76
12668,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/74_100.jpg,76
12669,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/75_100.jpg,76
12670,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/76_100.jpg,76
12671,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/77_100.jpg,76
12672,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/78_100.jpg,76
12673,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/79_100.jpg,76
12674,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/7_100.jpg,76
12675,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/80_100.jpg,76
12676,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/81_100.jpg,76
12677,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/82_100.jpg,76
12678,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/83_100.jpg,76
12679,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/84_100.jpg,76
12680,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/8_100.jpg,76
12681,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/9_100.jpg,76
12682,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_0_100.jpg,76
12683,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_160_100.jpg,76
12684,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_161_100.jpg,76
12685,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_162_100.jpg,76
12686,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_163_100.jpg,76
12687,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_164_100.jpg,76
12688,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_165_100.jpg,76
12689,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_166_100.jpg,76
12690,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_167_100.jpg,76
12691,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_168_100.jpg,76
12692,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_169_100.jpg,76
12693,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_170_100.jpg,76
12694,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_171_100.jpg,76
12695,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_172_100.jpg,76
12696,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_173_100.jpg,76
12697,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_174_100.jpg,76
12698,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_175_100.jpg,76
12699,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_176_100.jpg,76
12700,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_177_100.jpg,76
12701,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_178_100.jpg,76
12702,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_179_100.jpg,76
12703,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_180_100.jpg,76
12704,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_181_100.jpg,76
12705,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_182_100.jpg,76
12706,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_183_100.jpg,76
12707,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_184_100.jpg,76
12708,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_185_100.jpg,76
12709,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_186_100.jpg,76
12710,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_187_100.jpg,76
12711,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_188_100.jpg,76
12712,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_189_100.jpg,76
12713,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_190_100.jpg,76
12714,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_191_100.jpg,76
12715,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_192_100.jpg,76
12716,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_193_100.jpg,76
12717,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_194_100.jpg,76
12718,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_195_100.jpg,76
12719,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_196_100.jpg,76
12720,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_197_100.jpg,76
12721,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_198_100.jpg,76
12722,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_199_100.jpg,76
12723,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_50_100.jpg,76
12724,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_51_100.jpg,76
12725,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_55_100.jpg,76
12726,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_56_100.jpg,76
12727,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_57_100.jpg,76
12728,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_58_100.jpg,76
12729,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_5_100.jpg,76
12730,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_7_100.jpg,76
12731,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r2_9_100.jpg,76
12732,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_0_100.jpg,76
12733,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_100_100.jpg,76
12734,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_101_100.jpg,76
12735,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_102_100.jpg,76
12736,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_103_100.jpg,76
12737,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_104_100.jpg,76
12738,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_105_100.jpg,76
12739,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_106_100.jpg,76
12740,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_107_100.jpg,76
12741,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_108_100.jpg,76
12742,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_109_100.jpg,76
12743,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_110_100.jpg,76
12744,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_111_100.jpg,76
12745,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_112_100.jpg,76
12746,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_175_100.jpg,76
12747,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_176_100.jpg,76
12748,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_177_100.jpg,76
12749,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_178_100.jpg,76
12750,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_179_100.jpg,76
12751,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_181_100.jpg,76
12752,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_183_100.jpg,76
12753,E:\Tensorflow_Automatic_Training/fruits-360/Test/Onion Red Peeled/r_184_100.jpg,76
